更新时间,#genre#
CCTV-17,http://159.75.85.63:36666/migu/673168256.m3u8?migutoken=6616111179ca72633849a7f34ee129b2405293d660e3b4363cc5e1db4709ea76baa13c83c6f978e7963d43e00716c6a8e85c4c00fc515d49eb0097e42caae1e59968dd7c6150d8592c34c7a96b$订阅源|1920x1080
CCTV-17,http://123.132.233.194:352/tsfile/live/1018_1.m3u8$订阅源
CCTV-17,http://114.254.85.102:8888/udp/239.3.1.151:8144$订阅源|1920x1080
CCTV-17,http://116.226.15.172:9999/udp/239.45.3.52:5140$订阅源|1920x1080
CCTV-17,http://58.48.5.186:1111/tsfile/live/0017_1.m3u8$订阅源
CCTV-17,http://153.0.169.34:9901/tsfile/live/1016_1.m3u8$订阅源|1920x1080
CCTV-17,http://163.177.122.17:9901/tsfile/live/1036_1.m3u8$订阅源
CCTV-17,http://221.222.162.206:8888/udp/239.3.1.151:8144$订阅源|1920x1080
CCTV-17,http://175.16.180.250:9901/tsfile/live/0019_1.m3u8$订阅源|1920x1080
CCTV-17,http://123.113.189.90:8001/rtp/239.3.1.151:8144$组播源|1920x1080
CCTV-17,http://123.112.19.67:8012/rtp/239.3.1.151:8144$组播源
CCTV-17,http://60.164.128.167:8029/rtp/239.255.30.96:8231$组播源|1920x1080
CCTV-17,http://122.9.151.210:6209/rtp/238.255.2.137:5999$组播源
CCTV-17,http://123.56.129.203:7637/rtp/225.1.8.117:8064$组播源
CCTV-17,http://123.56.129.203:7637/rtp/225.1.8.17:8144$组播源
CCTV-17,http://122.9.151.210:8088/rtp/238.255.2.137:5999$组播源
CCTV-17,http://122.9.151.210:2669/rtp/238.255.2.137:5999$组播源
CETV1,http://122.9.151.210:2270/rtp/238.255.2.105:5999$贵州电信组播源
CETV1,http://122.9.151.210:1583/rtp/238.255.2.105:5999$贵州电信组播源
CETV1,http://122.9.151.210:5659/rtp/238.255.2.105:5999$贵州电信组播源
CETV1,http://123.56.129.203:8322/rtp/225.1.8.169:4120$北京电信组播源
CETV1,http://120.55.49.231:8583/rtp/233.50.201.75:5140$浙江电信组播源
CETV1,http://122.9.151.210:4068/rtp/238.255.2.105:5999$贵州电信组播源
CETV1,http://123.56.129.203:6196/rtp/225.1.8.169:4120$北京电信组播源
CETV2,http://122.9.151.210:2270/rtp/238.255.2.221:5999$贵州电信组播源
CETV2,http://122.9.151.210:1583/rtp/238.255.2.221:5999$贵州电信组播源
CETV2,http://122.9.151.210:5659/rtp/238.255.2.221:5999$贵州电信组播源
CETV2,http://123.56.129.203:8322/rtp/225.1.8.193:4120$北京电信组播源
CETV2,http://122.9.151.210:4068/rtp/238.255.2.221:5999$贵州电信组播源
CETV2,http://123.56.129.203:6196/rtp/225.1.8.193:4120$北京电信组播源
CETV4,http://122.9.151.210:2270/rtp/238.255.2.222:5999$贵州电信组播源
CETV4,http://122.9.151.210:1583/rtp/238.255.2.222:5999$贵州电信组播源
CETV4,http://122.9.151.210:5659/rtp/238.255.2.222:5999$贵州电信组播源
CETV4,http://123.56.129.203:8322/rtp/225.1.8.195:4120$北京电信组播源
CETV4,http://120.55.49.231:8583/rtp/233.50.200.162:5140$浙江电信组播源
CETV4,http://122.9.151.210:4068/rtp/238.255.2.222:5999$贵州电信组播源
CETV4,http://123.56.129.203:6196/rtp/225.1.8.195:4120$北京电信组播源
💰央视付费频道,#genre#
央视台球,http://124.230.56.119:55555/udp/239.76.254.58:9000$订阅源|1920x1080
央视台球,http://124.230.56.27:55555/udp/239.76.254.58:9000$订阅源
央视台球,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_TAIQIU-CQ$订阅源
风云足球,http://183.94.146.109:2222/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
风云足球,http://183.94.146.109:2222/tsfile/live/1017_1.m3u8$订阅源
风云足球,http://1.192.75.145:9901/tsfile/live/1111_1.m3u8$订阅源
风云足球,http://163.177.122.17:9901/tsfile/live/1095_1.m3u8$订阅源
风云足球,http://113.57.109.48:1111/tsfile/live/1042_1.m3u8$订阅源
风云足球,http://222.169.41.47:9901/tsfile/live/1011_1.m3u8$订阅源
风云足球,http://112.234.23.155:9901/tsfile/live/1031_1.m3u8$订阅源
风云足球,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_FENGSHANGZQ-CQ$订阅源
世界地理,http://60.2.190.206:4000/udp/239.253.92.113:8066$订阅源|1920x1080
世界地理,http://60.2.190.206:4000/udp/239.253.92.131:6113$订阅源|1920x1080
世界地理,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_SHIJIEDL-CQ$订阅源
世界地理,http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.200:80/PLTV/4/224/3221228680/1.m3u8?accountinfo=iqf%2B%2FzVl%2BDwUCM587YmhVxYnN9tz7M5yQyLT6YcSOlC3sKM6ExysDo0g3A9CbIkxKC%2FWpogN2oDXZwE5U7VLVlZh%2Fit2Go0ns93wVa3gyyM9IWVIwKzNTTXWP6IWBZgKFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026024046%2C-1%2C36.156.32.22%2C20241026024046%2CG_SHIJIEDL-CQ%2C1734227797283_6F%3A4B%3AE6%3A16%3A74%3AD4%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000019436223_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_SHIJIEDL-CQ%2FG_SHIJIEDL-CQ&icpid=88888888&from=5&popid=5&hms_devid=123&prioritypopid=5$订阅源
📡卫视频道,#genre#
广东卫视,http://119.125.134.206:9902/tsfile/live/0125_1.m3u8$订阅源
广东卫视,http://175.146.122.104:8888/udp/232.0.0.130:1234$订阅源|1920x1080
广东卫视,http://123.118.159.0:8686/udp/239.3.1.142:8048$订阅源|1920x1080
广东卫视,http://175.173.198.22:9001/udp/232.0.0.130:1234$订阅源|1920x1080
广东卫视,http://58.221.214.82:9901/tsfile/live/0125_1.m3u8$订阅源
广东卫视,http://124.227.113.112:9901/tsfile/live/0125_1.m3u8$订阅源
广东卫视,http://218.89.240.144:59901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东卫视,http://124.227.113.113:9901/tsfile/live/0125_2.m3u8$订阅源
广东卫视,http://124.227.113.114:9901/tsfile/live/0125_2.m3u8$订阅源
广东卫视,http://60.2.190.206:4000/udp/239.253.92.206:8108$订阅源|1920x1080
广东卫视,http://60.164.128.167:8029/rtp/239.255.30.134:8231$组播源|1920x1080
广东卫视,http://123.56.129.203:7004/rtp/225.1.8.151:8132$组播源
广东卫视,http://123.56.129.203:5431/rtp/225.1.8.151:8132$组播源
广东卫视,http://122.9.151.210:6209/rtp/238.255.2.59:5999$组播源
广东卫视,http://123.56.129.203:7637/rtp/225.1.8.151:8132$组播源
广东卫视,http://122.9.151.210:2669/rtp/238.255.2.59:5999$组播源
广东卫视,http://123.56.129.203:4310/rtp/225.1.8.151:8132$组播源
广东卫视,http://122.9.151.210:2270/rtp/238.255.2.59:5999$贵州电信组播源
广东卫视,http://139.196.151.191:7474/rtp/239.45.3.230:5140$上海电信组播源
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8$订阅源
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$订阅源
浙江卫视,http://175.146.122.104:8888/udp/232.0.0.123:1234$订阅源|1920x1080
浙江卫视,http://121.19.134.139:808/tsfile/live/1011_1.m3u8$订阅源
浙江卫视,http://223.13.1.7:9901/tsfile/live/1007_1.m3u8$订阅源|1920x1080
浙江卫视,http://219.147.200.9:18080/newlive/live/hls/29/live.m3u8$订阅源
浙江卫视,http://1.192.75.145:9901/tsfile/live/1077_1.m3u8$订阅源
浙江卫视,http://112.193.114.155:9901/tsfile/live/0124_1.m3u8$订阅源|1920x1080
浙江卫视,http://223.166.234.19:7777/tsfile/live/0124_1.m3u8$订阅源
浙江卫视,http://39.98.201.151:9090/udp/225.1.8.46:8036$订阅源
浙江卫视,http://221.222.162.206:8888/udp/239.3.1.137:8036$订阅源|1920x1080
浙江卫视,http://121.19.134.222:808/tsfile/live/1011_1.m3u8$订阅源
浙江卫视,http://60.164.128.167:8029/rtp/239.255.30.132:8231$组播源|1920x1080
浙江卫视,http://123.112.19.67:8012/rtp/239.3.1.137:8036$组播源
浙江卫视,http://123.56.129.203:7637/rtp/225.1.8.133:8284$组播源
浙江卫视,http://122.9.151.210:6209/rtp/238.255.2.100:5999$组播源
浙江卫视,http://122.9.151.210:8088/rtp/238.255.2.100:5999$组播源
浙江卫视,http://122.9.151.210:2669/rtp/238.255.2.100:5999$组播源
浙江卫视,http://122.9.151.210:2270/rtp/238.255.2.100:5999$贵州电信组播源
浙江卫视,http://139.196.151.191:7474/rtp/239.45.3.178:5140$上海电信组播源
湖南卫视,http://123.113.189.90:8001/udp/239.3.1.132:8012$订阅源|1920x1080
湖南卫视,http://60.2.190.206:4000/udp/239.253.92.84:8015$订阅源|1920x1080
湖南卫视,http://223.166.234.149:7777/tsfile/live/0128_1.m3u8$订阅源
湖南卫视,http://114.254.87.41:2222/udp/239.3.1.132:8012$订阅源
湖南卫视,http://222.241.154.37:9901/tsfile/live/23019_1.m3u8$订阅源
湖南卫视,http://220.164.192.48:50085/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
湖南卫视,http://221.196.136.66:1/udp/225.1.1.114:5002$订阅源|1920x1080
湖南卫视,http://mom.cloudns.be:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南卫视,http://116.9.204.242:9901/tsfile/live/0128_1.m3u8$订阅源
湖南卫视,http://118.77.15.34:9901/tsfile/live/0114_1.m3u8$订阅源
湖南卫视,http://60.164.128.167:8029/rtp/239.255.30.136:8231$组播源|1920x1080
湖南卫视,http://123.112.19.67:8012/rtp/239.3.1.132:8012$组播源
湖南卫视,http://139.196.151.191:6804/rtp/239.45.3.228:5140$组播源
湖南卫视,http://122.9.151.210:887/rtp/238.255.2.93:5999$组播源
湖南卫视,http://123.56.129.203:7637/rtp/225.1.8.132:8064$组播源
湖南卫视,http://122.9.151.210:6209/rtp/238.255.2.93:5999$组播源
湖南卫视,http://139.196.151.191:3015/rtp/239.45.3.228:5140$组播源
湖南卫视,http://139.196.151.191:7156/rtp/239.45.3.228:5140$组播源
北京卫视,http://58.216.229.130:9901/tsfile/live/0122_1.m3u8$订阅源
北京卫视,http://221.224.4.170:1111/tsfile/live/0122_1.m3u8$订阅源
北京卫视,http://124.227.113.111:9901/tsfile/live/0122_2.m3u8$订阅源
北京卫视,http://60.210.100.54:352/tsfile/live/0122_1.m3u8$订阅源
北京卫视,http://123.52.110.169:9901/tsfile/live/0122_1.m3u8$订阅源|1920x1080
北京卫视,http://1.198.66.21:9901/tsfile/live/0122_1.m3u8$订阅源
北京卫视,http://114.243.102.150:8888/udp/239.3.1.241:8000$订阅源|1920x1080
北京卫视,http://mom.cloudns.be:9901/tsfile/live/38725_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
北京卫视,http://171.104.198.151:8181/tsfile/live/0122_1.m3u8$订阅源
北京卫视,http://218.89.240.144:59901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
北京卫视,http://60.164.128.167:8029/rtp/239.255.30.133:8231$组播源|1920x1080
北京卫视,http://111.196.191.248:5555/rtp/239.3.1.241:8000$组播源
北京卫视,http://122.9.151.210:6209/rtp/238.255.2.81:5999$组播源
北京卫视,http://123.56.129.203:7637/rtp/225.1.8.21:8002$组播源
北京卫视,http://122.9.151.210:2669/rtp/238.255.2.81:5999$组播源
北京卫视,http://122.9.151.210:8088/rtp/238.255.2.81:5999$组播源
北京卫视,http://122.9.151.210:2270/rtp/238.255.2.81:5999$贵州电信组播源
北京卫视,http://139.196.151.191:7474/rtp/239.45.3.229:5140$上海电信组播源
北京卫视,http://122.9.151.210:1583/rtp/238.255.2.81:5999$贵州电信组播源
湖北卫视,http://111.199.234.10:18888/udp/239.3.1.138:8044$订阅源
湖北卫视,http://118.251.60.185:8888/udp/239.76.253.193:9000$订阅源|1920x1080
湖北卫视,http://fangke.blueswords.com:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北卫视,http://114.254.85.102:8888/udp/239.3.1.138:8044$订阅源|1920x1080
湖北卫视,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=hubei$订阅源
湖北卫视,http://223.166.234.19:7777/tsfile/live/0132_1.m3u8$订阅源
湖北卫视,http://124.227.113.115:9901/tsfile/live/0132_1.m3u8$订阅源
湖北卫视,http://124.227.113.112:9901/tsfile/live/0132_1.m3u8$订阅源
湖北卫视,http://124.230.56.27:55555/udp/239.76.253.193:9000$订阅源
湖北卫视,http://171.117.19.35:9901/tsfile/live/0132_1.m3u8$订阅源
湖北卫视,http://111.196.191.248:5555/rtp/239.3.1.138:8044$组播源
湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564$组播源|1920x1080
湖北卫视,http://60.164.128.167:8029/rtp/239.255.30.138:8231$组播源|1920x1080
湖北卫视,http://122.9.151.210:6209/rtp/238.255.2.102:5999$组播源
湖北卫视,http://122.9.151.210:8088/rtp/238.255.2.102:5999$组播源
湖北卫视,http://123.56.129.203:7637/rtp/225.1.8.146:8136$组播源
湖北卫视,http://122.9.151.210:2270/rtp/238.255.2.102:5999$贵州电信组播源
湖北卫视,http://122.9.151.210:2669/rtp/238.255.2.102:5999$组播源
黑龙江卫视,http://mom.cloudns.be:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
黑龙江卫视,http://175.173.198.22:9001/udp/232.0.0.95:1234$订阅源|1920x1080
黑龙江卫视,http://60.2.190.206:4000/udp/239.253.92.85:8016$订阅源|1920x1080
黑龙江卫视,http://39.98.201.151:9090/udp/225.1.8.141:8196$订阅源
黑龙江卫视,https://live.v1.mk/api/bestv.php?id=hljwshd8m/8000000$订阅源|3840x2160
黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8$订阅源
黑龙江卫视,http://113.57.109.48:1111/tsfile/live/1033_1.m3u8$订阅源
黑龙江卫视,http://123.113.249.203:8888/udp/239.3.1.133:8016$订阅源|1920x1080
黑龙江卫视,http://101.19.84.8:9901/tsfile/live/0125_1.m3u8$订阅源|1920x1080
黑龙江卫视,http://120.234.5.29:6000/udp/239.20.0.123:2044$订阅源|1920x1080
黑龙江卫视,http://123.112.19.67:8012/rtp/239.3.1.133:8016$组播源
黑龙江卫视,http://122.9.151.210:6209/rtp/238.255.2.96:5999$组播源
黑龙江卫视,http://122.9.151.210:8088/rtp/238.255.2.96:5999$组播源
黑龙江卫视,http://123.56.129.203:7637/rtp/225.1.8.141:8196$组播源
黑龙江卫视,http://122.9.151.210:2270/rtp/238.255.2.96:5999$贵州电信组播源
黑龙江卫视,http://139.196.151.191:7474/rtp/239.45.3.232:5140$上海电信组播源
黑龙江卫视,http://122.9.151.210:1583/rtp/238.255.2.96:5999$贵州电信组播源
黑龙江卫视,http://122.9.151.210:2669/rtp/238.255.2.96:5999$组播源
黑龙江卫视,http://123.56.129.203:5431/rtp/225.1.8.141:8196$组播源
安徽卫视,http://114.252.238.87:8000/udp/239.3.1.211:8064$订阅源|1920x1080
安徽卫视,http://59.48.75.130:3052/tsfile/live/1000_1.m3u8$订阅源
安徽卫视,http://111.61.236.247:9081/hls/27/index.m3u8$订阅源
安徽卫视,http://123.52.13.171:9901/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://101.65.33.233:9901/tsfile/live/0130_2.m3u8$订阅源
安徽卫视,http://113.25.252.226:9901/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://119.62.62.237:9901/tsfile/live/0135_2.m3u8$订阅源
安徽卫视,http://116.128.242.83:9901/tsfile/live/0128_1.m3u8$订阅源
安徽卫视,http://123.118.159.0:8686/udp/239.3.1.211:8064$订阅源|1920x1080
安徽卫视,http://124.114.103.18:9901/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://60.164.128.167:8029/rtp/239.255.30.84:8231$组播源|1920x1080
安徽卫视,http://122.9.151.210:6209/rtp/238.255.2.101:5999$组播源
安徽卫视,http://123.56.129.203:7637/rtp/225.1.8.135:8272$组播源
安徽卫视,http://122.9.151.210:8088/rtp/238.255.2.101:5999$组播源
安徽卫视,http://122.9.151.210:2669/rtp/238.255.2.101:5999$组播源
安徽卫视,http://122.9.151.210:2270/rtp/238.255.2.101:5999$贵州电信组播源
安徽卫视,http://139.196.151.191:7474/rtp/239.45.1.120:5140$上海电信组播源
安徽卫视,http://122.9.151.210:1583/rtp/238.255.2.101:5999$贵州电信组播源
安徽卫视,http://123.56.129.203:5431/rtp/225.1.8.135:8272$组播源
重庆卫视,http://171.104.198.151:8181/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://221.233.192.152:1111/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://58.216.229.130:9901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://58.221.214.82:9901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://110.80.17.38:9901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://123.52.111.77:9901/tsfile/live/0142_1.m3u8$订阅源|1920x1080
重庆卫视,http://175.173.198.22:9001/udp/232.0.0.186:1234$订阅源|1920x1080
重庆卫视,http://202.100.46.58:9901/tsfile/live/1029_1.m3u8$订阅源
重庆卫视,http://101.66.198.241:9901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://123.52.13.171:9901/tsfile/live/0142_1.m3u8$订阅源
重庆卫视,http://111.196.191.248:5555/rtp/239.3.1.122:8160$组播源
重庆卫视,http://122.9.151.210:2669/rtp/238.255.2.78:5999$组播源
重庆卫视,http://122.9.151.210:6209/rtp/238.255.2.78:5999$组播源
重庆卫视,http://123.56.129.203:7637/rtp/225.1.8.148:8296$组播源
重庆卫视,http://122.9.151.210:2270/rtp/238.255.2.78:5999$贵州电信组播源
重庆卫视,http://139.196.151.191:7474/rtp/239.45.1.84:5140$上海电信组播源
重庆卫视,http://122.9.151.210:1583/rtp/238.255.2.78:5999$贵州电信组播源
重庆卫视,http://122.9.151.210:8088/rtp/238.255.2.78:5999$组播源
重庆卫视,http://123.56.129.203:5431/rtp/225.1.8.148:8296$组播源
东方卫视,http://121.33.239.242:9901/tsfile/live/0107_1.m3u8$订阅源
东方卫视,http://119.163.199.98:9901/tsfile/live/0107_1.m3u8$订阅源
东方卫视,http://221.224.4.170:1111/tsfile/live/0107_1.m3u8$订阅源
东方卫视,http://124.227.113.195:9901/tsfile/live/0112_1.m3u8$订阅源
东方卫视,http://119.51.60.31:9901/tsfile/live/0107_1.m3u8$订阅源
东方卫视,http://124.227.113.115:9901/tsfile/live/0112_1.m3u8$订阅源
东方卫视,http://111.196.12.108:7088/udp/239.3.1.136:8032$订阅源|1920x1080
东方卫视,http://wouu.net:9977/udp/239.93.0.123:5140$订阅源
东方卫视,http://fangke.blueswords.com:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东方卫视,http://125.32.120.52:9901/tsfile/live/0107_1.m3u8$订阅源|1920x1080
东方卫视,http://218.241.192.50:8808/rtp/239.3.1.136:8032$组播源|1920x1080
东方卫视,http://60.164.128.167:8029/rtp/239.255.30.130:8231$组播源|1920x1080
东方卫视,http://139.196.151.191:6804/rtp/239.45.3.146:5140$组播源
东方卫视,http://123.56.129.203:8357/rtp/225.1.8.147:8192$组播源
东方卫视,http://122.9.151.210:887/rtp/238.255.2.98:5999$组播源
东方卫视,http://123.56.129.203:7637/rtp/225.1.8.147:8192$组播源
东方卫视,http://122.9.151.210:6209/rtp/238.255.2.98:5999$组播源
东方卫视,http://122.9.151.210:8088/rtp/238.255.2.98:5999$组播源
东方卫视,http://122.9.151.210:2669/rtp/238.255.2.98:5999$组播源
东南卫视,http://123.113.249.203:8888/udp/239.3.1.156:8148$订阅源|1920x1080
东南卫视,http://116.117.104.242:8096/tsfile/live/0137_1.m3u8$订阅源
东南卫视,http://221.213.69.82:9901/tsfile/live/0123_1.m3u8$订阅源
东南卫视,http://220.164.192.48:50085/tsfile/live/0120_1.m3u8$订阅源
东南卫视,http://124.230.56.27:55555/udp/239.76.252.190:9000$订阅源
东南卫视,http://123.52.110.15:9901/tsfile/live/0137_1.m3u8$订阅源
东南卫视,http://163.177.122.17:9901/tsfile/live/1072_1.m3u8$订阅源
东南卫视,http://101.74.31.161:9901/tsfile/live/0137_1.m3u8$订阅源
东南卫视,http://211.101.247.19:6699/api/migu.php?type=hls&url=dnws$订阅源
东南卫视,http://fangke.blueswords.com:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://60.164.128.167:8029/rtp/239.255.30.86:8231$组播源|1920x1080
东南卫视,http://122.9.151.210:6209/rtp/238.255.2.103:5999$组播源
东南卫视,http://123.56.129.203:7637/rtp/225.1.8.149:8112$组播源
东南卫视,http://122.9.151.210:8088/rtp/238.255.2.103:5999$组播源
东南卫视,http://122.9.151.210:2669/rtp/238.255.2.103:5999$组播源
东南卫视,http://122.9.151.210:2270/rtp/238.255.2.103:5999$贵州电信组播源
东南卫视,http://139.196.151.191:7474/rtp/239.45.1.121:5140$上海电信组播源
东南卫视,http://122.9.151.210:1583/rtp/238.255.2.103:5999$贵州电信组播源
东南卫视,http://123.56.129.203:5431/rtp/225.1.8.149:8112$组播源
甘肃卫视,http://114.254.85.102:8888/udp/239.3.1.49:8188$订阅源|1920x1080
甘肃卫视,http://175.173.198.22:9009/udp/232.0.0.50:1234$订阅源|1920x1080
甘肃卫视,http://60.210.100.54:352/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://123.52.22.152:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://222.142.70.7:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,https://fmbox.cc/公众号玉玉软件库/tv/yc.php?id=gssh-2$订阅源
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$订阅源
甘肃卫视,http://221.196.136.66:1/udp/225.1.1.30:5002$订阅源|1920x1080
甘肃卫视,http://171.104.198.123:8181/tsfile/live/0141_2.m3u8$订阅源
甘肃卫视,http://123.113.189.90:8001/udp/239.3.1.49:8188$订阅源|1920x1080
甘肃卫视,http://122.9.151.210:8088/rtp/238.255.2.73:5999$组播源
甘肃卫视,http://123.56.129.203:7637/rtp/225.1.8.162:8188$组播源
甘肃卫视,http://122.9.151.210:6209/rtp/238.255.2.73:5999$组播源
甘肃卫视,http://122.9.151.210:2270/rtp/238.255.2.73:5999$贵州电信组播源
甘肃卫视,http://139.196.151.191:7474/rtp/239.45.1.234:5140$上海电信组播源
甘肃卫视,http://122.9.151.210:1583/rtp/238.255.2.73:5999$贵州电信组播源
甘肃卫视,http://122.9.151.210:2669/rtp/238.255.2.73:5999$组播源
甘肃卫视,http://123.56.129.203:5431/rtp/225.1.8.162:8188$组播源
广西卫视,http://114.254.85.102:8888/udp/239.3.1.39:8300$订阅源|1920x1080
广西卫视,http://223.166.234.149:7777/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://112.234.23.155:9901/tsfile/live/1011_1.m3u8$订阅源
广西卫视,http://1.197.252.55:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://218.89.240.144:59901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广西卫视,http://60.187.73.178:9901/tsfile/live/0113_1.m3u8$订阅源|1920x1080
广西卫视,http://175.173.198.22:9009/udp/232.0.0.76:1234$订阅源|1920x1080
广西卫视,http://114.243.98.12:8888/udp/239.3.1.39:8300$订阅源|1920x1080
广西卫视,http://122.9.151.210:6209/rtp/238.255.2.64:5999$组播源
广西卫视,http://122.9.151.210:8088/rtp/238.255.2.64:5999$组播源
广西卫视,http://123.56.129.203:7637/rtp/225.1.8.152:8300$组播源
广西卫视,http://122.9.151.210:2270/rtp/238.255.2.64:5999$贵州电信组播源
广西卫视,http://139.196.151.191:7474/rtp/239.45.0.5:5140$上海电信组播源
广西卫视,http://122.9.151.210:1583/rtp/238.255.2.64:5999$贵州电信组播源
广西卫视,http://122.9.151.210:2669/rtp/238.255.2.64:5999$组播源
广西卫视,http://123.56.129.203:5431/rtp/225.1.8.152:8300$组播源
贵州卫视,http://123.166.61.70:8003/hls/54/index.m3u8$订阅源
贵州卫视,http://39.98.201.151:9090/udp/225.1.8.77:8076$订阅源
贵州卫视,http://171.104.198.151:8181/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://220.164.192.48:50085/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
贵州卫视,http://221.196.136.66:1/udp/225.1.2.28:5002$订阅源|1920x1080
贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8$订阅源
贵州卫视,http://101.66.195.248:9901/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://218.13.170.98:9901/tsfile/live/1014_1.m3u8$订阅源
贵州卫视,http://112.193.114.155:9901/tsfile/live/0120_2.m3u8$订阅源|1920x1080
贵州卫视,http://175.173.198.22:9009/udp/232.0.0.181:1234$订阅源|1920x1080
贵州卫视,http://123.112.19.67:8012/rtp/239.3.1.149:8076$组播源
贵州卫视,http://122.9.151.210:6209/rtp/238.255.2.1:5999$组播源
贵州卫视,http://122.9.151.210:8088/rtp/238.255.2.1:5999$组播源
贵州卫视,http://123.56.129.203:7637/rtp/225.1.8.144:8120$组播源
贵州卫视,http://122.9.151.210:2669/rtp/238.255.2.1:5999$组播源
贵州卫视,http://122.9.151.210:2270/rtp/238.255.2.1:5999$贵州电信组播源
贵州卫视,http://139.196.151.191:7474/rtp/239.45.1.80:5140$上海电信组播源
贵州卫视,http://122.9.151.210:1583/rtp/238.255.2.1:5999$贵州电信组播源
贵州卫视,http://123.56.129.203:5431/rtp/225.1.8.144:8120$组播源
海南卫视,http://223.166.234.149:7777/tsfile/live/1055_1.m3u8$订阅源
海南卫视,http://117.27.190.42:9998/tsfile/live/23272_1.m3u8$订阅源
海南卫视,http://175.173.198.22:9001/udp/232.0.0.26:1234$订阅源|1920x1080
海南卫视,http://114.254.87.41:2222/udp/239.3.1.45:8304$订阅源
海南卫视,http://175.173.198.22:9020/udp/232.0.0.26:1234$订阅源
海南卫视,http://124.230.56.119:55555/udp/239.76.253.203:9000$订阅源|1920x1080
海南卫视,http://114.243.98.12:8888/udp/239.3.1.45:8304$订阅源|1920x1080
海南卫视,http://123.113.189.90:8001/udp/239.3.1.45:8304$订阅源|1920x1080
海南卫视,http://59.48.75.130:3052/tsfile/live/0141_1.m3u8$订阅源
海南卫视,http://60.2.190.206:4000/udp/239.253.93.155:6323$订阅源|1920x1080
海南卫视,http://60.164.128.167:8029/rtp/239.255.30.99:8231$组播源|1920x1080
海南卫视,http://123.56.129.203:7637/rtp/225.1.8.158:8304$组播源
海南卫视,http://122.9.151.210:2669/rtp/238.255.2.58:5999$组播源
海南卫视,http://122.9.151.210:6209/rtp/238.255.2.58:5999$组播源
海南卫视,http://122.9.151.210:2270/rtp/238.255.2.58:5999$贵州电信组播源
海南卫视,http://122.9.151.210:8088/rtp/238.255.2.58:5999$组播源
海南卫视,http://139.196.151.191:7474/rtp/239.45.1.81:5140$上海电信组播源
海南卫视,http://122.9.151.210:1583/rtp/238.255.2.58:5999$贵州电信组播源
